1,32583,-215
2,32519,-197
3,32599,-168
4,32567,-197
5,32615,-196
6,32535,-196
7,32663,-198
8,32583,-187
9,32487,-186
10,32407,-190
11,32551,-218
12,32551,-178
13,32599,-216
14,32615,-206
15,32535,-180
16,32519,-200
17,32551,-230
18,32471,-199
19,32487,-245
20,32567,-196
21,32327,-196
22,32423,-193
23,32327,-246
24,32567,-216
25,32519,-264
26,32615,-224
27,32551,-193
28,32615,-217
29,32599,-229
30,32519,-220
31,32551,-278
32,32503,-255
33,32455,-244
34,32423,-264
35,32407,-259
36,32263,-268
37,32087,-291
38,32071,-265
39,31703,-283
40,31495,-296
41,31047,-306
42,30679,-310
43,29927,-289
44,29063,-289
45,27750,-300
46,26118,-302
47,23909,-299
48,21061,-315
49,17380,-313
50,13843,-309
51,10290,-318
52,7505,-318
53,5249,-318
54,4705,-306
55,6065,-316
56,8466,-328
57,12050,-306
58,16035,-332
59,20228,-323
60,23941,-296
61,26566,-321
62,28662,-332
63,29895,-310
64,30887,-339
65,31527,-304
66,32007,-284
67,32263,-324
68,32423,-310
69,32615,-320
70,32679,-321
71,32727,-281
72,32695,-303
73,32615,-331
74,32776,-296
75,32776,-300
76,32792,-279
77,32808,-274
78,32727,-279
79,32679,-249
80,32695,-281
81,32615,-290
82,32615,-249
83,32679,-259
84,32647,-244
85,32647,-237
86,32583,-256
87,32631,-259
88,32599,-197
89,32535,-264
90,32615,-224
91,32647,-191
92,32583,-241
93,32599,-228
94,32455,-179
95,32599,-238
96,32599,-218
97,32567,-206
98,32519,-201
99,32455,-213
100,32551,-196
101,32551,-199
102,32471,-207
103,32567,-177
104,32599,-186
105,32423,-205
106,32583,-189
107,32471,-189
108,32567,-186
109,32519,-195
110,32599,-175
111,32647,-195
112,32535,-190
113,32487,-178
114,32567,-197
115,32535,-208
116,32455,-195
117,32583,-196
118,32615,-203
119,32535,-201
120,32327,-214
121,32471,-238
122,32551,-239
123,32583,-259
124,32567,-213
125,32407,-206
126,32551,-235
127,32455,-246
128,32407,-262
129,32519,-267
130,32471,-248
131,32407,-231
132,32423,-276
133,32391,-238
134,32327,-280
135,32295,-299
136,32263,-263
137,31911,-253
138,31943,-319
139,31655,-273
140,31399,-290
141,31015,-311
142,30503,-281
143,29527,-279
144,28711,-310
145,27350,-293
146,23957,-311
147,21093,-306
148,17444,-309
149,13843,-320
150,10386,-310
151,7457,-306
152,5249,-298
153,4817,-301
154,5953,-323
155,8466,-326
156,12002,-327
157,16003,-332
158,20116,-304
159,24005,-307
160,26582,-331
161,28679,-303
162,29927,-321
163,30887,-334
164,31511,-290
165,32023,-307
166,32327,-341
167,32407,-298
168,32551,-343
169,32695,-302
170,32776,-281
171,32776,-319
172,32647,-313
173,32776,-297
174,32776,-287
175,32727,-270
176,32647,-286
177,32663,-296
178,32647,-260
179,32695,-297
180,32615,-253
181,32567,-242
182,32695,-271
183,32663,-259
184,32583,-231
185,32519,-247
186,32567,-240
187,32663,-225
188,32535,-218
189,32647,-249
190,32455,-198
191,32583,-246
192,32583,-209
193,32647,-197
194,32551,-198
195,32599,-252
196,32551,-201
197,32567,-222
198,32583,-205
199,32551,-191
200,32583,-196
201,32551,-224
202,32599,-215
203,32519,-182
204,32615,-201
205,32663,-201
206,32599,-191
207,32487,-192
208,32535,-201
209,32567,-178
210,32599,-201
211,32407,-203
212,32615,-191
213,32487,-188
214,32519,-184
215,32551,-185
216,32471,-219
217,32551,-205
218,32583,-202
219,32567,-233
220,32599,-226
221,32519,-225
222,32551,-211
223,32535,-206
224,32423,-206
225,32503,-235
226,32391,-239
227,32519,-230
228,32567,-234
229,32359,-245
230,32407,-268
231,32263,-248
232,32423,-260
233,32311,-250
234,32295,-260
235,32087,-265
236,31959,-280
237,31895,-282
238,31639,-278
239,31319,-299
240,30951,-275
241,30407,-283
242,29655,-313
243,28743,-307
244,27206,-297
245,25510,-284
246,22901,-295
247,19876,-313
248,16051,-327
249,12627,-321
250,9154,-309
251,6545,-307
252,4705,-312
253,4753,-326
254,6673,-314
255,9298,-313
256,13251,-324
257,17316,-336
258,21301,-326
259,24726,-329
260,27270,-310
261,29159,-310
262,30343,-315
263,31159,-307
264,31671,-334
265,32039,-338
266,32375,-295
267,32439,-305
268,32551,-338
269,32423,-274
270,32583,-323
271,32695,-280
272,32647,-293
273,32727,-297
274,32808,-254
275,32824,-255
276,32727,-288
277,32856,-253
278,32583,-297
279,32904,-285
280,32727,-232
281,32423,-252
282,32551,-249
283,32663,-250
284,32519,-235
285,32519,-204
286,32583,-247
287,32615,-233
288,32663,-200
289,32439,-239
290,32551,-197
291,32567,-195
292,32535,-217
293,32583,-237
294,32423,-187
295,32535,-228
296,32567,-200
297,32391,-182
298,32471,-191
299,32519,-228
300,32519,-204
