4870
1,32615,-285
2,32599,-276
3,32567,-289
4,32567,-233
5,32503,-297
6,32551,-286
7,32567,-276
8,32519,-284
9,32535,-273
10,32519,-239
11,32551,-306
12,32471,-317
13,32407,-259
14,32519,-254
15,32567,-266
16,32535,-226
17,32519,-306
18,32519,-273
19,32519,-261
20,32551,-263
21,32551,-257
22,32519,-269
23,32455,-262
24,32535,-291
25,32519,-294
26,32519,-250
27,32583,-245
28,32551,-247
29,32503,-234
30,32519,-283
31,32551,-271
32,32535,-240
33,32551,-228
34,32535,-246
35,32359,-200
36,32535,-268
37,32535,-236
38,32487,-259
39,32551,-245
40,32487,-227
41,32519,-262
42,32487,-222
43,32551,-239
44,32519,-257
45,32455,-231
46,32455,-214
47,32407,-246
48,32423,-211
49,32359,-238
50,32263,-253
51,32215,-224
52,32183,-223
53,31975,-243
54,31783,-217
55,31543,-224
56,31399,-253
57,31031,-230
58,30375,-204
59,29479,-248
60,28566,-216
61,27494,-267
62,26006,-250
63,23813,-227
64,19636,-219
65,15667,-265
66,12579,-229
67,9714,-270
68,6273,-241
69,3232,-244
70,2640,-239
71,3312,-243
72,5649,-236
73,9554,-252
74,14675,-239
75,22565,-217
76,25894,-275
77,27782,-268
78,29223,-272
79,30471,-238
80,31463,-285
81,32039,-235
82,32391,-269
83,32519,-280
84,32776,-256
85,32824,-287
86,32856,-262
87,32952,-243
88,32904,-268
89,32711,-238
90,32840,-242
91,32808,-289
92,32840,-290
93,32872,-247
94,32792,-289
95,32824,-209
96,32808,-256
97,32776,-291
98,32679,-283
99,32663,-269
100,32695,-294
101,32647,-246
102,32615,-276
103,32647,-297
104,32599,-261
105,32615,-274
106,32663,-284
107,32551,-230
108,32567,-310
109,32599,-319
110,32519,-276
111,32535,-257
112,32647,-280
113,32535,-218
114,32519,-293
115,32519,-270
116,32455,-285
117,32583,-267
118,32583,-295
119,32519,-218
120,32519,-307
121,32519,-248
122,32551,-288
123,32519,-232
124,32551,-321
125,32487,-245
126,32551,-276
127,32487,-250
128,32519,-286
129,32439,-234
130,32551,-264
131,32423,-261
132,32567,-258
133,32535,-291
134,32487,-248
135,32551,-224
136,32519,-253
137,32567,-249
138,32535,-214
139,32551,-288
140,32551,-246
141,32519,-253
142,32487,-253
143,32583,-250
144,32535,-229
145,32519,-239
146,32519,-286
147,32519,-250
148,32487,-233
149,32599,-223
150,32535,-258
151,32535,-249
152,32551,-265
153,32439,-216
154,32487,-238
155,32439,-231
156,32423,-271
157,32359,-214
158,32343,-260
159,32295,-216
160,32263,-249
161,32167,-243
162,31959,-245
163,31767,-213
164,31591,-258
165,31415,-229
166,30999,-253
167,30375,-232
168,29479,-211
169,28486,-235
170,27430,-275
171,26022,-233
172,23845,-245
173,19732,-245
174,15491,-219
175,12515,-234
176,9410,-265
177,6209,-234
178,3200,-232
179,2672,-229
180,3616,-242
181,5633,-245
182,9634,-265
183,14547,-239
184,20549,-261
185,23957,-229
186,26022,-268
187,28166,-226
188,29831,-266
189,31191,-239
190,31815,-270
191,32183,-234
192,32407,-270
193,32551,-236
194,32776,-259
195,32840,-284
196,32904,-257
197,32824,-262
198,32936,-277
199,32904,-219
200,32856,-290
201,32792,-285
202,32808,-273
203,32679,-232
204,32776,-288
205,32792,-226
206,32840,-329
207,32663,-278
208,32679,-291
209,32663,-262
210,32647,-293
211,32583,-247
212,32647,-316
213,32583,-279
214,32567,-256
215,32535,-262
216,32599,-242
217,32551,-299
218,32583,-278
219,32583,-291
220,32551,-291
221,32583,-273
222,32567,-232
223,32551,-292
224,32567,-278
225,32343,-293
226,32519,-277
227,32471,-248
228,32551,-236
229,32551,-324
230,32535,-259
231,32551,-279
232,32551,-277
233,32519,-232
234,32519,-284
235,32519,-262
236,32391,-280
237,32535,-263
238,32487,-262
239,32439,-246
240,32567,-241
241,32439,-259
242,32567,-309
243,32535,-257
244,32583,-291
245,32519,-233
246,32551,-216
247,32583,-273
248,32519,-289
249,32519,-253
250,32567,-278
251,32423,-241
252,32551,-229
253,32471,-248
254,32535,-280
255,32487,-227
256,32519,-267
257,32535,-233
258,32519,-231
259,32551,-236
260,32455,-197
261,32535,-246
262,32487,-269
263,32567,-226
264,32487,-244
265,32455,-248
266,32391,-217
267,32327,-216
268,32327,-268
269,32231,-230
270,32183,-226
271,32007,-207
272,31687,-269
273,31559,-226
274,31399,-256
275,30999,-228
276,30423,-241
277,29479,-206
278,28582,-264
279,27462,-222
280,25958,-262
281,23781,-230
282,13875,-222
283,10450,-232
284,7873,-258
285,4801,-235
286,2576,-250
287,3520,-248
288,4737,-242
289,7617,-258
290,11954,-255
291,17476,-233
292,22469,-270
293,25478,-216
294,27430,-272
295,29063,-234
296,30407,-278
297,31559,-251
298,32039,-274
299,32263,-238
300,32551,-275
