5060
1,32824,-272
2,32792,-230
3,32808,-276
4,32840,-256
5,32792,-257
6,32808,-276
7,32695,-291
8,32792,-287
9,32663,-276
10,32679,-307
11,32663,-289
12,32695,-314
13,32615,-283
14,32647,-323
15,32583,-320
16,32551,-303
17,32647,-349
18,32583,-312
19,32615,-332
20,32583,-285
21,32583,-372
22,32583,-334
23,32551,-307
24,32599,-330
25,32535,-320
26,32551,-376
27,32535,-311
28,32535,-337
29,32551,-365
30,32551,-312
31,32567,-355
32,32487,-304
33,32535,-326
34,32503,-340
35,32535,-314
36,32551,-344
37,32583,-320
38,32551,-319
39,32391,-319
40,32471,-326
41,32519,-316
42,32647,-307
43,32535,-287
44,32519,-294
45,32487,-293
46,32519,-292
47,32439,-302
48,32455,-290
49,32567,-297
50,32471,-247
51,32567,-257
52,32535,-289
53,32535,-280
54,32519,-247
55,32487,-235
56,32519,-271
57,32567,-254
58,32455,-260
59,32487,-215
60,32471,-225
61,32471,-222
62,32423,-207
63,32391,-209
64,32423,-202
65,32327,-231
66,32327,-203
67,32263,-200
68,32199,-191
69,32071,-180
70,31879,-202
71,31767,-215
72,31543,-181
73,31287,-182
74,30887,-179
75,30023,-184
76,29191,-183
77,28102,-174
78,26790,-193
79,24742,-173
80,22453,-175
81,19092,-176
82,14915,-168
83,10530,-183
84,6881,-180
85,3536,-180
86,1728,-183
87,1552,-181
88,3360,-185
89,6721,-196
90,10978,-178
91,16179,-200
92,20949,-184
93,24582,-215
94,27142,-192
95,29015,-215
96,30247,-223
97,31159,-234
98,31751,-208
99,32199,-226
100,32455,-242
101,32583,-214
102,32599,-254
103,32776,-230
104,32776,-274
105,32824,-227
106,32840,-265
107,32776,-250
108,32824,-260
109,32776,-270
110,32776,-293
111,32727,-276
112,32711,-260
113,32663,-294
114,32663,-267
115,32615,-301
116,32679,-286
117,32615,-312
118,32647,-302
119,32647,-296
120,32663,-346
121,32599,-297
122,32599,-343
123,32599,-310
124,32567,-348
125,32567,-328
126,32583,-304
127,32583,-360
128,32567,-334
129,32567,-365
130,32663,-306
131,32599,-322
132,32567,-373
133,32519,-318
134,32519,-387
135,32583,-314
136,32583,-348
137,32551,-352
138,32487,-333
139,32551,-358
140,32503,-326
141,32519,-320
142,32551,-318
143,32487,-325
144,32519,-335
145,32535,-317
146,32519,-316
147,32519,-305
148,32487,-307
149,32519,-290
150,32535,-292
151,32551,-303
152,32471,-294
153,32647,-308
154,32535,-264
155,32583,-300
156,32519,-287
157,32519,-295
158,32519,-252
159,32487,-214
160,32487,-237
161,32471,-274
162,32487,-228
163,32487,-256
164,32519,-205
165,32471,-233
166,32487,-215
167,32423,-221
168,32407,-211
169,32439,-229
170,32327,-208
171,32343,-206
172,32263,-198
173,32167,-208
174,32039,-201
175,31927,-215
176,31751,-184
177,31415,-177
178,31143,-178
179,30727,-199
180,30135,-182
181,29495,-174
182,28470,-182
183,27062,-182
184,25158,-187
185,22757,-172
186,19396,-175
187,15827,-180
188,11570,-178
189,8033,-192
190,4561,-180
191,2000,-173
192,1408,-183
193,2976,-191
194,6449,-176
195,10626,-193
196,15299,-189
197,20116,-210
198,23893,-187
199,26534,-207
200,28582,-222
201,30039,-193
202,31063,-212
203,31751,-211
204,32103,-241
205,32343,-205
206,32551,-247
207,32792,-244
208,32776,-269
209,32792,-231
210,32856,-262
211,32727,-253
212,32824,-238
213,32824,-291
214,32792,-275
215,32776,-272
216,32695,-287
217,32695,-287
218,32647,-288
219,32679,-313
220,32663,-283
221,32647,-307
222,32583,-289
223,32647,-340
224,32599,-304
225,32647,-320
226,32519,-333
227,32567,-317
228,32567,-342
229,32615,-299
230,32583,-358
231,32567,-308
232,32567,-336
233,32583,-359
234,32519,-343
235,32519,-360
236,32551,-297
237,32551,-344
238,32567,-323
239,32551,-299
240,32551,-341
241,32567,-311
242,32535,-345
243,32551,-324
244,32519,-317
245,32551,-341
246,32599,-330
247,32535,-332
248,32535,-320
249,32519,-321
250,32551,-308
251,32551,-313
252,32535,-319
253,32535,-291
254,32551,-299
255,32551,-305
256,32519,-300
257,32535,-288
258,32535,-278
259,32519,-301
260,32535,-291
261,32519,-293
262,32519,-249
263,32535,-257
264,32455,-257
265,32535,-282
266,32487,-241
267,32519,-225
268,32471,-241
269,32487,-258
270,32423,-257
271,32471,-199
272,32423,-194
273,32471,-217
274,32439,-205
275,32327,-210
276,32295,-214
277,32263,-211
278,32151,-205
279,32071,-212
280,31975,-183
281,31751,-171
282,31047,-193
283,30551,-173
284,29959,-184
285,29015,-176
286,27942,-175
287,26278,-186
288,24357,-167
289,21605,-184
290,18068,-171
291,14259,-192
292,10114,-175
293,6529,-186
294,3264,-190
295,1472,-184
296,1920,-181
297,4161,-195
298,7889,-198
299,11842,-185
300,16708,-209
