1,28823,-303
2,30247,-320
3,31319,-292
4,31959,-302
5,32391,-327
6,32647,-322
7,32695,-300
8,32904,-322
9,32936,-267
10,33032,-297
11,32968,-316
12,32776,-273
13,32920,-282
14,32904,-310
15,32984,-255
16,32904,-290
17,32824,-294
18,32904,-270
19,32647,-285
20,32776,-285
21,32776,-240
22,32471,-278
23,32695,-259
24,32743,-232
25,32695,-266
26,32647,-288
27,32711,-235
28,32792,-248
29,32615,-242
30,32615,-203
31,32599,-222
32,32599,-252
33,32583,-201
34,32679,-229
35,32647,-231
36,32663,-215
37,32583,-193
38,32583,-222
39,32663,-191
40,32599,-212
41,32583,-208
42,32583,-179
43,32519,-213
44,32599,-199
45,32519,-182
46,32519,-204
47,32535,-199
48,32535,-198
49,32663,-188
50,32535,-211
51,32455,-192
52,32327,-179
53,32663,-208
54,32615,-208
55,32519,-206
56,32599,-231
57,32551,-198
58,32535,-189
59,32695,-208
60,32599,-231
61,32615,-218
62,32487,-240
63,32567,-222
64,32759,-192
65,32583,-196
66,32551,-238
67,32551,-219
68,32487,-263
69,32615,-233
70,32519,-220
71,32583,-225
72,32535,-252
73,32503,-257
74,32471,-299
75,32263,-252
76,32135,-257
77,31879,-294
78,31815,-272
79,31655,-262
80,31303,-314
81,30807,-271
82,30311,-279
83,29399,-313
84,28166,-309
85,26630,-291
86,24565,-282
87,21605,-298
88,18180,-301
89,14307,-327
90,11090,-310
91,8482,-306
92,7585,-300
93,7937,-298
94,9890,-326
95,13267,-312
96,17460,-307
97,22069,-318
98,25350,-332
99,27910,-294
100,29511,-330
101,30855,-292
102,31735,-300
103,32247,-318
104,32359,-314
105,32711,-271
106,32808,-322
107,32824,-290
108,32904,-304
109,32872,-335
110,32968,-272
111,32984,-278
112,32952,-296
113,32872,-300
114,32872,-313
115,32808,-290
116,32856,-253
117,32856,-254
118,32808,-264
119,32583,-284
120,32695,-293
121,32647,-259
122,32551,-241
123,32647,-256
124,32663,-227
125,32727,-248
126,32711,-256
127,32551,-246
128,32711,-215
129,32695,-224
130,32583,-230
131,32567,-205
132,32551,-229
133,32647,-238
134,32695,-209
135,32567,-186
136,32599,-216
137,32583,-179
138,32663,-199
139,32551,-218
140,32423,-203
141,32647,-184
142,32551,-206
143,32647,-202
144,32551,-190
145,32567,-189
146,32792,-191
147,32647,-201
148,32519,-194
149,32615,-201
150,32647,-180
151,32583,-199
152,32615,-199
153,32519,-194
154,32583,-182
155,32423,-196
156,32519,-203
157,32599,-184
158,32679,-225
159,32599,-188
160,32663,-191
161,32519,-224
162,32583,-232
163,32679,-202
164,32455,-260
165,32599,-232
166,32583,-212
167,32487,-217
168,32471,-236
169,32599,-222
170,32439,-272
171,32423,-248
172,32519,-242
173,32423,-246
174,32359,-260
175,32183,-250
176,32167,-296
177,31943,-258
178,31783,-256
179,31559,-289
180,31191,-288
181,30567,-267
182,29895,-314
183,28919,-291
184,27574,-277
185,25734,-289
186,23429,-307
187,20100,-295
188,16740,-320
189,12595,-303
190,9778,-307
191,7953,-304
192,7233,-312
193,8514,-313
194,11282,-300
195,15171,-303
196,19508,-319
197,23653,-328
198,26534,-302
199,28679,-315
200,30295,-297
201,31207,-303
202,31751,-326
203,32279,-324
204,32599,-293
205,32615,-312
206,32856,-288
207,32968,-296
208,32952,-321
209,32968,-272
210,32968,-280
211,32904,-263
212,32904,-244
213,32792,-291
214,32840,-274
215,32920,-288
216,32615,-304
217,32920,-247
218,32711,-234
219,32872,-261
220,32679,-242
221,32792,-261
222,32487,-285
223,32391,-241
224,32583,-223
225,32615,-231
226,32663,-234
227,32679,-227
228,32663,-258
229,32727,-221
230,32567,-181
231,32583,-236
232,32615,-207
233,32647,-196
234,32583,-245
235,32519,-214
236,32519,-179
237,32615,-200
238,32583,-211
239,32519,-194
240,32615,-193
241,32423,-212
242,32455,-201
243,32647,-178
244,32423,-199
245,32695,-191
246,32631,-188
247,32551,-196
248,32663,-193
249,32327,-197
250,32551,-195
251,32583,-205
252,32583,-202
253,32519,-196
254,32519,-178
255,32551,-210
256,32455,-203
257,32647,-224
258,32567,-217
259,32615,-225
260,32599,-241
261,32535,-215
262,32567,-202
263,32471,-232
264,32663,-232
265,32519,-237
266,32551,-265
267,32583,-231
268,32567,-220
269,32263,-242
270,32567,-250
271,32455,-288
272,32423,-291
273,32423,-254
274,32263,-246
275,32199,-283
276,32071,-266
277,31991,-268
278,31527,-290
279,31367,-299
280,30983,-268
281,30311,-289
282,27878,-293
283,25926,-301
284,23701,-297
285,20404,-301
286,16740,-304
287,13043,-306
288,9714,-309
289,7825,-319
290,7505,-316
291,8177,-310
292,11266,-301
293,14787,-308
294,19220,-330
295,23301,-295
296,26518,-310
297,28695,-321
298,30263,-305
299,31175,-307
300,31959,-312
