5080
1,32776,-283
2,32711,-259
3,32679,-272
4,32776,-266
5,32695,-297
6,32808,-290
7,32647,-247
8,32615,-264
9,32663,-273
10,32599,-284
11,32615,-296
12,32615,-251
13,32663,-271
14,32583,-273
15,32567,-276
16,32567,-292
17,32567,-253
18,32583,-236
19,32535,-294
20,32551,-257
21,32567,-252
22,32551,-267
23,32519,-231
24,32567,-276
25,32535,-260
26,32519,-257
27,32519,-236
28,32551,-278
29,32519,-237
30,32487,-281
31,32487,-261
32,32519,-241
33,32455,-261
34,32519,-243
35,32519,-253
36,32519,-253
37,32535,-251
38,32519,-264
39,32519,-244
40,32551,-241
41,32471,-257
42,32519,-254
43,32503,-262
44,32519,-233
45,32519,-261
46,32471,-236
47,32487,-260
48,32471,-265
49,32535,-260
50,32487,-246
51,32455,-245
52,32471,-254
53,32519,-257
54,32471,-239
55,32519,-231
56,32455,-234
57,32487,-260
58,32455,-262
59,32391,-247
60,32327,-212
61,32327,-248
62,32295,-244
63,32231,-259
64,32039,-245
65,32007,-237
66,31831,-246
67,31687,-257
68,31383,-252
69,30999,-250
70,30423,-247
71,29255,-248
72,28166,-259
73,26838,-258
74,24678,-260
75,20356,-252
76,16420,-258
77,12114,-264
78,8177,-254
79,4641,-252
80,2032,-261
81,1472,-259
82,3184,-266
83,6625,-274
84,10914,-255
85,16083,-263
86,20965,-257
87,24565,-262
88,27286,-279
89,29127,-257
90,30391,-270
91,31239,-279
92,31783,-255
93,32183,-285
94,32455,-252
95,32599,-289
96,32663,-280
97,32840,-244
98,32824,-298
99,32920,-244
100,32840,-293
101,32776,-280
102,32727,-262
103,32776,-279
104,32711,-259
105,32695,-286
106,32679,-261
107,32695,-263
108,32695,-298
109,32663,-280
110,32647,-247
111,32615,-268
112,32647,-263
113,32615,-299
114,32583,-250
115,32551,-255
116,32567,-279
117,32551,-230
118,32551,-278
119,32551,-293
120,32551,-222
121,32583,-282
122,32519,-280
123,32535,-234
124,32567,-296
125,32567,-253
126,32519,-269
127,32487,-280
128,32551,-262
129,32567,-237
130,32487,-263
131,32535,-226
132,32519,-255
133,32439,-267
134,32535,-255
135,32535,-260
136,32535,-241
137,32519,-246
138,32535,-242
139,32567,-247
140,32535,-254
141,32535,-260
142,32551,-246
143,32583,-255
144,32487,-251
145,32519,-256
146,32519,-237
147,32471,-212
148,32455,-228
149,32519,-260
150,32599,-291
151,32535,-244
152,32519,-218
153,32455,-232
154,32455,-249
155,32487,-255
156,32455,-238
157,32487,-240
158,32423,-239
159,32407,-273
160,32423,-253
161,32375,-279
162,32327,-241
163,32311,-242
164,32279,-249
165,32135,-247
166,32055,-242
167,31879,-250
168,31655,-240
169,31431,-247
170,31079,-245
171,30599,-264
172,30023,-249
173,29079,-251
174,27990,-238
175,26502,-253
176,24517,-242
177,21813,-257
178,18084,-262
179,14179,-253
180,9810,-256
181,6337,-263
182,3088,-260
183,1456,-255
184,1984,-269
185,4769,-259
186,8706,-258
187,13347,-270
188,18644,-255
189,22821,-277
190,25894,-256
191,28166,-262
192,29767,-287
193,30807,-265
194,31527,-285
195,32007,-261
196,32391,-262
197,32519,-294
198,32615,-252
199,32776,-254
200,32792,-252
201,32824,-286
202,32808,-277
203,32792,-252
204,32792,-284
205,32824,-290
206,32808,-292
207,32695,-274
208,32711,-234
209,32727,-269
210,32679,-268
211,32647,-266
212,32647,-276
213,32615,-237
214,32583,-281
215,32663,-252
216,32583,-298
217,32551,-274
218,32519,-246
219,32551,-255
220,32551,-260
221,32535,-260
222,32583,-291
223,32551,-249
224,32567,-266
225,32551,-295
226,32519,-234
227,32519,-287
228,32519,-238
229,32567,-233
230,32551,-257
231,32519,-281
232,32551,-248
233,32487,-281
234,32551,-251
235,32439,-243
236,32535,-255
237,32551,-257
238,32535,-250
239,32519,-252
240,32535,-227
241,32519,-248
242,32471,-257
243,32487,-256
244,32503,-249
245,32567,-237
246,32487,-249
247,32519,-258
248,32599,-261
249,32487,-251
250,32503,-257
251,32471,-240
252,32551,-253
253,32567,-256
254,32503,-254
255,32423,-240
256,32519,-241
257,32567,-225
258,32535,-244
259,32471,-250
260,32407,-249
261,32487,-231
262,32391,-212
263,32359,-251
264,32391,-240
265,32343,-255
266,32263,-225
267,32183,-235
268,32183,-251
269,32007,-250
270,31783,-264
271,31639,-239
272,31319,-240
273,30823,-240
274,30343,-249
275,29703,-249
276,28582,-246
277,27446,-248
278,25606,-266
279,23557,-250
280,20148,-248
281,16516,-247
282,6273,-247
283,2960,-256
284,1472,-255
285,2048,-245
286,4801,-265
287,8610,-264
288,13507,-258
289,18788,-269
290,23045,-245
291,26118,-273
292,28294,-265
293,29879,-252
294,30887,-270
295,31591,-282
296,32039,-294
297,32455,-270
298,32519,-259
299,32583,-291
300,32776,-274
